date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,latitude,longitude,line_name,month,time_range
2019-06-06,19:37,Thursday,WARDEN STATION,EUNT,3,6,W,BD,5096,Equipment - No Trouble Found,43.4241,-79.1647,Bloor Danforth,June,6-9PM
2019-06-06,19:38,Thursday,SHEPPARD-YONGE YUS STATION,SUEAS,11,13,N,YU,5916,Emergency Alarm Station Activation,43.762,-79.4119,Yonge University Spadina,June,6-9PM
2019-06-06,21:40,Thursday,FINCH STATION,MUTO,4,9,S,YU,5736,Misc. Transportation Other - Employee Non-Chargeable,43.7814,-79.415,Yonge University Spadina,June,9PM-1:30AM
2019-06-07,02:10,Friday,DON MILLS STATION,TUMVS,4,9,E,SHP,6181,Operator Violated Signal,43.7757,-79.3454,Sheppard,June,9PM-1:30AM
2019-06-07,05:48,Friday,VICTORIA PARK STATION,PUSSW,10,14,W,BD,5063,Track Switch Failure - Signal Related Problem,43.4142,-79.1719,Bloor Danforth,June,5-9AM
2019-06-07,07:23,Friday,KIPLING STATION,MUWR,3,5,E,BD,5133,Work Refusal,43.3814,-79.321,Bloor Danforth,June,5-9AM
2019-06-07,07:25,Friday,SUMMERHILL STATION,MUTO,3,5,N,YU,6126,Misc. Transportation Other - Employee Non-Chargeable,43.4056,-79.2327,Yonge University Spadina,June,5-9AM
2019-06-07,07:32,Friday,JANE STATION,MUIR,6,8,W,BD,5019,Injured or ill Customer (On Train) - Medical Aid Refused,43.3859,-79.2902,Bloor Danforth,June,5-9AM
2019-06-07,07:59,Friday,DAVISVILLE STATION,MUPAA,3,5,S,YU,5581,Passenger Assistance Alarm Activated - No Trouble Found,43.4152,-79.235,Yonge University Spadina,June,5-9AM
2019-06-07,08:14,Friday,EGLINTON STATION,MUTO,3,5,N,YU,6091,Misc. Transportation Other - Employee Non-Chargeable,43.4221,-79.2354,Yonge University Spadina,June,5-9AM
2019-06-07,09:18,Friday,ST CLAIR WEST STATION,MUATC,3,5,S,YU,5551,ATC Project,43.4116,-79.2335,Yonge University Spadina,June,9AM-12PM
2019-06-07,13:30,Friday,MCCOWAN STATION,PRS,4,11,N,SRT,3003,VCC/RCIU/CCR,43.4629,-79.1506,Scarborough Rail Transit,June,12-3PM
2019-06-07,14:50,Friday,OLD MILL STATION,PUSTC,3,6,W,BD,5153,Signals - Track Circuit Problems,43.39,-79.2941,Bloor Danforth,June,12-3PM
2019-06-07,15:08,Friday,MAIN STREET STATION,MUI,14,16,W,BD,5124,Injured or ill Customer (On Train) - Transported,43.41205,-79.1806,Bloor Danforth,June,3-6PM
2019-06-07,15:09,Friday,YONGE BLOOR YUS STATION,MUPAA,3,6,N,YU,5546,Passenger Assistance Alarm Activated - No Trouble Found,43.4016,-79.2309,Yonge University Spadina,June,3-6PM
2019-06-07,15:47,Friday,EGLINTON STATION,MUTO,4,6,S,YU,5591,Misc. Transportation Other - Employee Non-Chargeable,43.4221,-79.2354,Yonge University Spadina,June,3-6PM
2019-06-07,16:29,Friday,DAVISVILLE STATION,PUSSW,3,5,S,YU,5606,Track Switch Failure - Signal Related Problem,43.4152,-79.235,Yonge University Spadina,June,3-6PM
2019-06-07,19:36,Friday,KIPLING STATION,TUKEY,3,6,E,BD,5314,Two Drum Switch Keys Activated,43.3814,-79.321,Bloor Danforth,June,6-9PM
2019-06-07,20:52,Friday,SHEPPARD WEST STATION,TUATC,4,7,S,YU,5681,ATC Operator Related,43.7497,-79.4619,Yonge University Spadina,June,6-9PM
2019-06-07,22:39,Friday,DON MILLS STATION,MUIR,4,9,W,SHP,6186,Injured or ill Customer (On Train) - Medical Aid Refused,43.7757,-79.3454,Sheppard,June,9PM-1:30AM
2019-06-08,05:50,Saturday,VAUGHAN MC STATION,MUATC,8,0,S,YU,5486,ATC Project,43.4739,-79.3139,Yonge University Spadina,June,5-9AM
2019-06-08,06:44,Saturday,WILSON STATION,EUYRD,5,10,S,YU,5651,Yard/Carhouse Related Problems,43°44?03,-79.27,Yonge University Spadina,June,5-9AM
2019-06-08,08:51,Saturday,SPADINA BD STATION,MUPLB,180,185,E,BD,5019,Fire/Smoke Plan B - Source TTC,43.4002,-79.2414,Bloor Danforth,June,5-9AM
2019-06-08,11:03,Saturday,SPADINA YUS STATION,TUO,3,8,N,YU,5631,Transportation Department - Other,43.4002,-79.2414,Yonge University Spadina,June,9AM-12PM
2019-06-08,11:09,Saturday,COLLEGE STATION,MUIRS,3,8,S,YU,5931,Injured or ill Customer (In Station) - Medical Aid Refused,43.3941,-79.2259,Yonge University Spadina,June,9AM-12PM
2019-06-08,11:35,Saturday,ST CLAIR WEST STATION,MUTO,3,8,N,YU,6081,Misc. Transportation Other - Employee Non-Chargeable,43.4116,-79.2335,Yonge University Spadina,June,9AM-12PM
2019-06-08,14:32,Saturday,ISLINGTON STATION,MUO,7,11,W,BD,5085,Miscellaneous Other,43.3843,-79.3128,Bloor Danforth,June,12-3PM
2019-06-08,16:00,Saturday,ISLINGTON STATION,MUPLB,17,21,E,BD,5331,Fire/Smoke Plan B - Source TTC,43.3843,-79.3128,Bloor Danforth,June,3-6PM
2019-06-08,17:56,Saturday,MCCOWAN STATION,ERTC,6,13,N,SRT,3019,Train Control - VOBC,43.4629,-79.1506,Scarborough Rail Transit,June,3-6PM
2019-06-08,20:44,Saturday,ST GEORGE YUS STATION,SUO,4,9,S,YU,5771,Passenger Other,43.4005,-79.2359,Yonge University Spadina,June,6-9PM
2019-06-08,23:50,Saturday,UNION STATION,MUTO,6,11,N,YU,5816,Misc. Transportation Other - Employee Non-Chargeable,43.6453,-79.3806,Yonge University Spadina,June,9PM-1:30AM
2019-06-09,02:01,Sunday,YORK MILLS STATION,TUMVS,13,18,N,YU,5886,Operator Violated Signal,43.7449,-79.4067,Yonge University Spadina,June,9PM-1:30AM
2019-06-09,07:50,Sunday,VAUGHAN MC STATION,MUATC,5,10,S,YU,5421,ATC Project,43.4739,-79.3139,Yonge University Spadina,June,5-9AM
2019-06-09,08:03,Sunday,DAVISVILLE STATION,PUEWZ,7,12,S,YU,5786,#N/A,43.4152,-79.235,Yonge University Spadina,June,5-9AM
2019-06-09,08:10,Sunday,DAVISVILLE STATION,PUEWZ,14,19,S,YU,6006,#N/A,43.4152,-79.235,Yonge University Spadina,June,5-9AM
2019-06-09,09:11,Sunday,DONLANDS STATION,SUDP,3,7,W,BD,5020,Disorderly Patron,43.681111,-79.337778,Bloor Danforth,June,9AM-12PM
2019-06-09,12:58,Sunday,ISLINGTON STATION,MUDD,3,7,W,BD,5049,Door Problems - Debris Related,43.3843,-79.3128,Bloor Danforth,June,12-3PM
2019-06-09,13:27,Sunday,OSGOODE STATION,MUPAA,3,8,N,YU,5876,Passenger Assistance Alarm Activated - No Trouble Found,43.3903,-79.2312,Yonge University Spadina,June,12-3PM
2019-06-09,15:18,Sunday,OLD MILL STATION,SUAP,5,10,E,BD,5284,Assault / Patron Involved,43.39,-79.2941,Bloor Danforth,June,3-6PM
2019-06-09,19:24,Sunday,SPADINA BD STATION,MUD,3,8,E,BD,5240,Door Problems - Passenger Related,43.4002,-79.2414,Bloor Danforth,June,6-9PM
2019-06-09,21:13,Sunday,HIGHWAY 407 STATION,MUPLA,23,28,S,YU,5866,Fire/Smoke Plan A,43.4739,-79.3139,Yonge University Spadina,June,9PM-1:30AM
2019-06-09,21:44,Sunday,LESLIE STATION,PUOPO,5,10,E,SHP,6166,OPTO (COMMS) Train Door Monitoring,43.4617,-79.2155,Sheppard,June,9PM-1:30AM
2019-06-09,23:02,Sunday,DUPONT STATION,MUATC,5,10,N,YU,5931,ATC Project,43.4029,-79.2425,Yonge University Spadina,June,9PM-1:30AM
2019-06-10,00:16,Monday,DUNDAS STATION,SUDP,11,16,N,YU,5661,Disorderly Patron,43.6563,-79.3805,Yonge University Spadina,June,9PM-1:30AM
2019-06-10,08:34,Monday,YORK MILLS STATION,MUI,8,10,N,YU,5616,Injured or ill Customer (On Train) - Transported,43.7449,-79.4067,Yonge University Spadina,June,5-9AM
2019-06-10,08:47,Monday,ST CLAIR STATION,MUIR,6,8,S,YU,5541,Injured or ill Customer (On Train) - Medical Aid Refused,43.4116,-79.2335,Yonge University Spadina,June,5-9AM
2019-06-10,10:14,Monday,YORK MILLS STATION,MUPAA,3,5,S,YU,5401,Passenger Assistance Alarm Activated - No Trouble Found,43.7449,-79.4067,Yonge University Spadina,June,9AM-12PM
2019-06-10,10:41,Monday,LANSDOWNE STATION,SUO,3,6,E,BD,5005,Passenger Other,43.3933,-79.2634,Bloor Danforth,June,9AM-12PM
2019-06-10,12:53,Monday,KENNEDY SRT STATION,ERDB,7,12,,SRT,3015,Disc Brakes,43.7325,-79.2636,Scarborough Rail Transit,June,12-3PM
2019-06-10,13:39,Monday,KENNEDY SRT STATION,ERPR,6,12,N,SRT,3005,Propulsion System,43.7325,-79.2636,Scarborough Rail Transit,June,12-3PM
2019-06-10,13:45,Monday,LAWRENCE STATION,SUDP,17,20,N,YU,5551,Disorderly Patron,43.433,-79.248,Yonge University Spadina,June,12-3PM
2019-06-10,13:55,Monday,MCCOWAN STATION,ERPR,6,12,N,SRT,3005,Propulsion System,43.4629,-79.1506,Scarborough Rail Transit,June,12-3PM
2019-06-10,14:11,Monday,WILSON STATION,MUTO,6,9,N,YU,5466,Misc. Transportation Other - Employee Non-Chargeable,43°44?03,-79.27,Yonge University Spadina,June,12-3PM
2019-06-10,15:15,Monday,EGLINTON WEST STATION,SUDP,3,6,N,YU,5781,Disorderly Patron,43.4157,-79.2609,Yonge University Spadina,June,3-6PM
2019-06-10,15:22,Monday,SHEPPARD WEST STATION,MUTO,3,6,S,YU,5986,Misc. Transportation Other - Employee Non-Chargeable,43.7497,-79.4619,Yonge University Spadina,June,3-6PM
2019-06-10,15:28,Monday,VAUGHAN MC STATION,MUCL,3,6,S,YU,5451,Divisional Clerk Related,43.4739,-79.3139,Yonge University Spadina,June,3-6PM
2019-06-10,18:08,Monday,EGLINTON WEST STATION,EUDO,5,7,N,YU,6106,Door Problems - Faulty Equipment,43.4157,-79.2609,Yonge University Spadina,June,6-9PM
2019-06-10,19:38,Monday,YONGE BLOOR YUS STATION,SUDP,5,8,N,YU,5701,Disorderly Patron,43.4016,-79.2309,Yonge University Spadina,June,6-9PM
2019-06-10,20:07,Monday,YORK MILLS STATION,EUDO,6,9,S,YU,5476,Door Problems - Faulty Equipment,43.7449,-79.4067,Yonge University Spadina,June,6-9PM
2019-06-10,21:27,Monday,DONLANDS STATION,SUAP,28,32,W,BD,5033,Assault / Patron Involved,43.681111,-79.337778,Bloor Danforth,June,9PM-1:30AM
2019-06-10,23:01,Monday,UNION STATION,SUUT,5,8,,YU,0,Unauthorized at Track Level,43.6453,-79.3806,Yonge University Spadina,June,9PM-1:30AM
2019-06-11,07:44,Tuesday,KENNEDY BD STATION,EUDO,3,5,W,BD,5329,Door Problems - Faulty Equipment,43.4357,-79.1549,Bloor Danforth,June,5-9AM
2019-06-11,08:00,Tuesday,KEELE STATION,EUDO,3,5,W,BD,5093,Door Problems - Faulty Equipment,43.392,-79.2735,Bloor Danforth,June,5-9AM
2019-06-11,08:26,Tuesday,GREENWOOD STATION,MUD,4,6,W,BD,5049,Door Problems - Passenger Related,43.4057,-79.1949,Bloor Danforth,June,5-9AM
2019-06-11,09:58,Tuesday,GREENWOOD STATION,MUTD,3,6,W,BD,5320,Training Department Related Delays,43.4057,-79.1949,Bloor Danforth,June,9AM-12PM
2019-06-11,10:01,Tuesday,DONLANDS STATION,MUTD,3,6,E,BD,5289,Training Department Related Delays,43.681111,-79.337778,Bloor Danforth,June,9AM-12PM
2019-06-11,11:24,Tuesday,DUNDAS STATION,MUDD,5,8,N,YU,5396,Door Problems - Debris Related,43.6563,-79.3805,Yonge University Spadina,June,9AM-12PM
2019-06-11,11:31,Tuesday,ST GEORGE YUS STATION,MUATC,7,10,N,YU,5496,ATC Project,43.4005,-79.2359,Yonge University Spadina,June,9AM-12PM
2019-06-11,14:31,Tuesday,WILSON STATION,SUDP,3,6,S,YU,5721,Disorderly Patron,43°44?03,-79.27,Yonge University Spadina,June,12-3PM
2019-06-11,14:57,Tuesday,CASTLE FRANK STATION,SUDP,3,6,E,BD,5020,Disorderly Patron,43.4025,-79.2208,Bloor Danforth,June,12-3PM
2019-06-11,15:21,Tuesday,ST GEORGE YUS STATION,MUPAA,3,6,N,YU,5391,Passenger Assistance Alarm Activated - No Trouble Found,43.4005,-79.2359,Yonge University Spadina,June,3-6PM
2019-06-11,16:01,Tuesday,UNION STATION,MUIR,4,6,S,YU,0,Injured or ill Customer (On Train) - Medical Aid Refused,43.6453,-79.3806,Yonge University Spadina,June,3-6PM
2019-06-11,16:22,Tuesday,SHEPPARD-YONGE YUS STATION,EUDO,4,7,S,YU,5856,Door Problems - Faulty Equipment,43.762,-79.4119,Yonge University Spadina,June,3-6PM
2019-06-11,17:04,Tuesday,BATHURST STATION,SUEAS,8,10,W,BD,5355,Emergency Alarm Station Activation,43.3958,-79.244,Bloor Danforth,June,3-6PM
2019-06-11,17:33,Tuesday,DAVISVILLE STATION,MUPAA,3,5,S,YU,5391,Passenger Assistance Alarm Activated - No Trouble Found,43.4152,-79.235,Yonge University Spadina,June,3-6PM
2019-06-11,19:47,Tuesday,NORTH YORK CTR STATION,MUPAA,3,6,N,YU,5711,Passenger Assistance Alarm Activated - No Trouble Found,43.7615,-79.4111,Yonge University Spadina,June,6-9PM
2019-06-11,21:09,Tuesday,EGLINTON WEST STATION,SUDP,21,24,N,YU,5531,Disorderly Patron,43.4157,-79.2609,Yonge University Spadina,June,9PM-1:30AM
2019-06-11,23:06,Tuesday,YONGE BLOOR YUS STATION,SUUT,18,23,N,YU,5506,Unauthorized at Track Level,43.4016,-79.2309,Yonge University Spadina,June,9PM-1:30AM
2019-06-11,23:16,Tuesday,COXWELL STATION,MUPAA,4,8,W,BD,5356,Passenger Assistance Alarm Activated - No Trouble Found,43.4103,-79.1923,Bloor Danforth,June,9PM-1:30AM
2019-06-12,07:34,Wednesday,KEELE STATION,MUPLB,15,17,E,BD,5220,Fire/Smoke Plan B - Source TTC,43.392,-79.2735,Bloor Danforth,June,5-9AM
2019-06-12,09:05,Wednesday,YORK MILLS STATION,PUSTS,3,5,S,YU,5581,Signals - Train Stops,43.7449,-79.4067,Yonge University Spadina,June,9AM-12PM
2019-06-12,09:24,Wednesday,KENNEDY SRT STATION,ERPR,5,10,N,SRT,3015,Propulsion System,43.7325,-79.2636,Scarborough Rail Transit,June,9AM-12PM
2019-06-12,10:47,Wednesday,EGLINTON STATION,PUSO,6,9,S,YU,5651,S/E/C Department Other,43.4221,-79.2354,Yonge University Spadina,June,9AM-12PM
2019-06-12,11:53,Wednesday,KIPLING STATION,MUTO,3,5,E,BD,5002,Misc. Transportation Other - Employee Non-Chargeable,43.3814,-79.321,Bloor Danforth,June,9AM-12PM
2019-06-12,11:54,Wednesday,COXWELL STATION,TUNIP,2,5,W,BD,5350,Operator Not In Position,43.4103,-79.1923,Bloor Danforth,June,9AM-12PM
2019-06-12,12:43,Wednesday,UNION STATION,PUTR,3,6,N,YU,5866,Rail Related Problem,43.6453,-79.3806,Yonge University Spadina,June,12-3PM
2019-06-12,13:46,Wednesday,ST CLAIR STATION,SUDP,3,6,N,YU,5461,Disorderly Patron,43.4116,-79.2335,Yonge University Spadina,June,12-3PM
2019-06-12,14:29,Wednesday,ST GEORGE YUS STATION,MUATC,4,7,S,YU,5681,ATC Project,43.4005,-79.2359,Yonge University Spadina,June,12-3PM
2019-06-12,14:53,Wednesday,CHRISTIE STATION,MUTO,3,7,W,BD,5199,Misc. Transportation Other - Employee Non-Chargeable,43.3951,-79.2506,Bloor Danforth,June,12-3PM
2019-06-12,15:11,Wednesday,WILSON STATION,EUYRD,3,6,S,YU,5741,Yard/Carhouse Related Problems,43°44?03,-79.27,Yonge University Spadina,June,3-6PM
2019-06-12,15:19,Wednesday,VAUGHAN MC STATION,TUO,3,6,S,YU,0,Transportation Department - Other,43.4739,-79.3139,Yonge University Spadina,June,3-6PM
2019-06-12,16:36,Wednesday,YONGE BLOOR YUS STATION,MUIR,3,5,N,YU,5911,Injured or ill Customer (On Train) - Medical Aid Refused,43.4016,-79.2309,Yonge University Spadina,June,3-6PM
2019-06-12,17:05,Wednesday,COLLEGE STATION,MUI,10,12,N,YU,5496,Injured or ill Customer (On Train) - Transported,43.3941,-79.2259,Yonge University Spadina,June,3-6PM
2019-06-12,19:50,Wednesday,SHEPPARD WEST STATION,MUATC,4,7,S,YU,5681,ATC Project,43.7497,-79.4619,Yonge University Spadina,June,6-9PM
2019-06-12,21:28,Wednesday,ST GEORGE BD STATION,MUPAA,4,8,W,BD,5252,Passenger Assistance Alarm Activated - No Trouble Found,43.6683,-79.3999,Bloor Danforth,June,9PM-1:30AM
2019-06-12,22:31,Wednesday,WILSON STATION,MUATC,5,10,S,YU,0,ATC Project,43°44?03,-79.27,Yonge University Spadina,June,9PM-1:30AM
2019-06-12,23:18,Wednesday,LAWRENCE WEST STATION,PUEWZ,7,12,N,YU,5816,#N/A,?43.4257,-79.2639,Yonge University Spadina,June,9PM-1:30AM
2019-06-13,00:39,Thursday,BAY STATION,SUDP,14,18,E,BD,5103,Disorderly Patron,43.4013,-79.2324,Bloor Danforth,June,9PM-1:30AM
2019-06-13,05:46,Thursday,KEELE STATION,PUTO,4,7,W,BD,5240,T&S Other,43.392,-79.2735,Bloor Danforth,June,5-9AM
2019-06-13,06:13,Thursday,ST CLAIR STATION,PUTDN,11,15,S,YU,5736,#N/A,43.4116,-79.2335,Yonge University Spadina,June,5-9AM
2019-06-13,06:39,Thursday,SHEPPARD WEST STATION,MUATC,4,8,N,YU,5921,ATC Project,43.7497,-79.4619,Yonge University Spadina,June,5-9AM
2019-06-13,07:30,Thursday,PAPE STATION,EUBO,3,5,E,BD,5020,Body,43.4048,-79.2042,Bloor Danforth,June,5-9AM
2019-06-13,07:49,Thursday,FINCH STATION,TUNIP,3,5,S,YU,5896,Operator Not In Position,43.7814,-79.415,Yonge University Spadina,June,5-9AM
2019-06-13,08:23,Thursday,FINCH STATION,TUO,3,5,N,YU,5756,Transportation Department - Other,43.7814,-79.415,Yonge University Spadina,June,5-9AM
2019-06-13,09:12,Thursday,KENNEDY BD STATION,MUDD,4,7,W,BD,5055,Door Problems - Debris Related,43.4357,-79.1549,Bloor Danforth,June,9AM-12PM
2019-06-13,10:14,Thursday,MCCOWAN STATION,ERDO,10,15,S,SRT,3016,Door Problems - Faulty Equipment,43.4629,-79.1506,Scarborough Rail Transit,June,9AM-12PM
2019-06-13,13:07,Thursday,LAWRENCE WEST STATION,SUDP,4,7,N,YU,5386,Disorderly Patron,?43.4257,-79.2639,Yonge University Spadina,June,12-3PM
2019-06-13,14:11,Thursday,BATHURST STATION,SUDP,8,11,E,BD,5248,Disorderly Patron,43.3958,-79.244,Bloor Danforth,June,12-3PM
2019-06-13,14:36,Thursday,SPADINA BD STATION,SUUT,16,19,E,BD,5206,Unauthorized at Track Level,43.4002,-79.2414,Bloor Danforth,June,12-3PM
2019-06-13,15:48,Thursday,CASTLE FRANK STATION,SUDP,3,6,E,BD,5333,Disorderly Patron,43.4025,-79.2208,Bloor Danforth,June,3-6PM
2019-06-13,16:32,Thursday,DAVISVILLE STATION,SUDP,3,5,N,YU,5781,Disorderly Patron,43.4152,-79.235,Yonge University Spadina,June,3-6PM
2019-06-13,18:03,Thursday,LAWRENCE WEST STATION,MUIR,4,6,N,YU,5906,Injured or ill Customer (On Train) - Medical Aid Refused,?43.4257,-79.2639,Yonge University Spadina,June,6-9PM
2019-06-13,19:17,Thursday,YONGE BLOOR BD STATION,MUIR,4,7,W,BD,5036,Injured or ill Customer (On Train) - Medical Aid Refused,43.6706,-79.3865,Bloor Danforth,June,6-9PM
2019-06-13,20:14,Thursday,SPADINA BD STATION,MUO,5,10,W,BD,5364,Miscellaneous Other,43.4002,-79.2414,Bloor Danforth,June,6-9PM
2019-06-13,20:14,Thursday,SPADINA YUS STATION,MUPR1,105,108,N,YU,5511,Priority One - Train in Contact With Person,43.4002,-79.2414,Yonge University Spadina,June,6-9PM
2019-06-13,21:15,Thursday,MCCOWAN STATION,PRSA,26,31,S,SRT,3000,Axle Counter Related,43.4629,-79.1506,Scarborough Rail Transit,June,9PM-1:30AM
2019-06-13,23:13,Thursday,HIGH PARK STATION,SUPOL,4,8,W,BD,5091,Held By Polce - Non-TTC Related,43.3914,-79.28,Bloor Danforth,June,9PM-1:30AM
2019-06-14,05:49,Friday,WILSON STATION,PUTO,5,0,S,YU,5606,T&S Other,43°44?03,-79.27,Yonge University Spadina,June,5-9AM
2019-06-14,06:24,Friday,SHEPPARD WEST STATION,TUO,3,7,N,YU,5676,Transportation Department - Other,43.7497,-79.4619,Yonge University Spadina,June,5-9AM
2019-06-14,06:32,Friday,ST PATRICK STATION,MUSC,3,5,S,YU,5976,Miscellaneous Speed Control,43.3917,-79.2318,Yonge University Spadina,June,5-9AM
2019-06-14,06:42,Friday,YONGE BLOOR BD STATION,EUSC,3,5,W,BD,5203,Speed Control Equipment  ,43.6706,-79.3865,Bloor Danforth,June,5-9AM
2019-06-14,08:38,Friday,LAWRENCE WEST STATION,MUATC,3,5,S,YU,5631,ATC Project,?43.4257,-79.2639,Yonge University Spadina,June,5-9AM
2019-06-14,09:32,Friday,YONGE BLOOR YUS STATION,MUIR,3,5,N,YU,6006,Injured or ill Customer (On Train) - Medical Aid Refused,43.4016,-79.2309,Yonge University Spadina,June,9AM-12PM
2019-06-14,09:46,Friday,WARDEN STATION,TUOS,3,6,E,BD,5175,Operator Overshot Platform,43.4241,-79.1647,Bloor Danforth,June,9AM-12PM
2019-06-14,12:44,Friday,EGLINTON STATION,MUTO,8,11,N,YU,5546,Misc. Transportation Other - Employee Non-Chargeable,43.4221,-79.2354,Yonge University Spadina,June,12-3PM
2019-06-14,13:14,Friday,DOWNSVIEW PARK STATION,MUPAA,5,8,N,YU,5476,Passenger Assistance Alarm Activated - No Trouble Found,43.4052,-79.2016,Yonge University Spadina,June,12-3PM
2019-06-14,13:16,Friday,SHEPPARD-YONGE SHP STATION,MUI,5,11,,SHP,6161,Injured or ill Customer (On Train) - Transported,43.7614°,-79.4105,Sheppard,June,12-3PM
2019-06-14,14:01,Friday,WOODBINE STATION,SUDP,3,6,W,BD,5123,Disorderly Patron,43.4111,-79.1846,Bloor Danforth,June,12-3PM
2019-06-14,14:24,Friday,SHEPPARD-YONGE YUS STATION,SUDP,3,6,S,YU,5786,Disorderly Patron,43.762,-79.4119,Yonge University Spadina,June,12-3PM
2019-06-14,14:57,Friday,SHEPPARD WEST STATION,MUTO,3,6,S,YU,5681,Misc. Transportation Other - Employee Non-Chargeable,43.7497,-79.4619,Yonge University Spadina,June,12-3PM
2019-06-14,18:03,Friday,DUNDAS WEST STATION,MUIS,11,13,W,BD,5123,Injured or ill Customer (In Station) - Transported,43.3925,-79.27105,Bloor Danforth,June,6-9PM
2019-06-14,21:59,Friday,VAUGHAN MC STATION,MUTO,5,10,S,YU,5586,Misc. Transportation Other - Employee Non-Chargeable,43.4739,-79.3139,Yonge University Spadina,June,9PM-1:30AM
2019-06-14,22:16,Friday,OLD MILL STATION,TUS,5,9,W,BD,5107,Crew Unable to Maintain Schedule,43.39,-79.2941,Bloor Danforth,June,9PM-1:30AM
2019-06-14,23:08,Friday,OSGOODE STATION,SUDP,3,8,S,YU,6006,Disorderly Patron,43.3903,-79.2312,Yonge University Spadina,June,9PM-1:30AM
2019-06-14,23:39,Friday,ST CLAIR WEST STATION,SUDP,9,14,N,YU,6091,Disorderly Patron,43.4116,-79.2335,Yonge University Spadina,June,9PM-1:30AM
2019-06-15,05:53,Saturday,SHEPPARD WEST STATION,MUATC,7,0,N,YU,6076,ATC Project,43.7497,-79.4619,Yonge University Spadina,June,5-9AM
2019-06-15,07:27,Saturday,FINCH STATION,MUSC,3,8,S,YU,6076,Miscellaneous Speed Control,43.7814,-79.415,Yonge University Spadina,June,5-9AM
2019-06-15,07:56,Saturday,KIPLING STATION,TUS,4,8,E,BD,5024,Crew Unable to Maintain Schedule,43.3814,-79.321,Bloor Danforth,June,5-9AM
2019-06-15,11:55,Saturday,VAUGHAN MC STATION,TUO,3,6,S,YU,5746,Transportation Department - Other,43.4739,-79.3139,Yonge University Spadina,June,9AM-12PM
2019-06-15,11:56,Saturday,GREENWOOD STATION,TUO,4,8,E,BD,5361,Transportation Department - Other,43.4057,-79.1949,Bloor Danforth,June,9AM-12PM
2019-06-15,16:24,Saturday,ISLINGTON STATION,TUMVS,4,8,E,BD,5116,Operator Violated Signal,43.3843,-79.3128,Bloor Danforth,June,3-6PM
2019-06-15,17:27,Saturday,VAUGHAN MC STATION,MUTO,4,7,S,YU,5401,Misc. Transportation Other - Employee Non-Chargeable,43.4739,-79.3139,Yonge University Spadina,June,3-6PM
2019-06-15,18:28,Saturday,LANSDOWNE STATION,MUPAA,4,8,W,BD,5300,Passenger Assistance Alarm Activated - No Trouble Found,43.3933,-79.2634,Bloor Danforth,June,6-9PM
2019-06-15,19:46,Saturday,ST CLAIR WEST STATION,SUDP,3,8,S,YU,5896,Disorderly Patron,43.4116,-79.2335,Yonge University Spadina,June,6-9PM
2019-06-15,20:28,Saturday,FINCH STATION,TUSUP,9,14,N,YU,5691,Supervisory Error,43.7814,-79.415,Yonge University Spadina,June,6-9PM
2019-06-15,20:30,Saturday,EGLINTON STATION,EUBO,4,8,S,YU,5851,Body,43.4221,-79.2354,Yonge University Spadina,June,6-9PM
2019-06-15,21:56,Saturday,VAUGHAN MC STATION,TUNIP,6,11,S,YU,5896,Operator Not In Position,43.4739,-79.3139,Yonge University Spadina,June,9PM-1:30AM
2019-06-15,22:01,Saturday,MCCOWAN STATION,TRNIP,10,16,S,SRT,3024,Operator Not In Position,43.4629,-79.1506,Scarborough Rail Transit,June,9PM-1:30AM
2019-06-15,22:09,Saturday,GREENWOOD STATION,SUDP,5,9,W,BD,5107,Disorderly Patron,43.4057,-79.1949,Bloor Danforth,June,9PM-1:30AM
2019-06-15,22:20,Saturday,VAUGHAN MC STATION,TUO,5,10,S,YU,5536,Transportation Department - Other,43.4739,-79.3139,Yonge University Spadina,June,9PM-1:30AM
2019-06-15,22:39,Saturday,FINCH STATION,TUNIP,5,10,S,YU,5481,Operator Not In Position,43.7814,-79.415,Yonge University Spadina,June,9PM-1:30AM
